"round","seed.1","name.1","link.1","games.1","win_pct.1","srs.1","sos.1","win_pct_home.1","win_pct_away.1","win_pct_conf.1","pts_pg.1","opp_pts_pg.1","mp.1","fg_pg.1","fg_pct.1","fg3_pg.1","fg3_pct.1","ft_pg.1","ft_pct.1","orb_pg.1","trb_pg.1","ast_pg.1","stl_pg.1","blk_pg.1","tov_pg.1","pf_pg.1","seed.2","name.2","link.2","games.2","win_pct.2","srs.2","sos.2","win_pct_home.2","win_pct_away.2","win_pct_conf.2","pts_pg.2","opp_pts_pg.2","mp.2","fg_pg.2","fg_pct.2","fg3_pg.2","fg3_pct.2","ft_pg.2","ft_pct.2","orb_pg.2","trb_pg.2","ast_pg.2","stl_pg.2","blk_pg.2","tov_pg.2","pf_pg.2"
1,6,"Colorado State","/cbb/schools/colorado-state/2022.html",30,0.833,12.36,4.98,0.933333333333333,0.666666666666667,0.777777777777778,73.7333333333333,65.7333333333333,1210,26.6,0.485,7.63333333333333,0.358,12.9,0.774,6.63333333333333,31.9,14.2,6.26666666666667,3.16666666666667,10.0666666666667,14.9,11,"Michigan","/cbb/schools/michigan/2022.html",31,0.548,14.08,10.92,0.666666666666667,0.416666666666667,0.55,73.0322580645161,69.8709677419355,1240,27.0967741935484,0.468,6.35483870967742,0.34,12.4838709677419,0.746,10,35.5483870967742,14.1935483870968,4.7741935483871,3.09677419354839,11.5483870967742,15.5483870967742
1,3,"Tennessee","/cbb/schools/tennessee/2022.html",33,0.788,20.84,10.42,1,0.545454545454545,0.777777777777778,73.1818181818182,62.7575757575758,1330,25.8787878787879,0.43,8.75757575757576,0.359,12.6666666666667,0.712,11.9090909090909,37.1212121212121,16.1212121212121,9.27272727272727,4.39393939393939,12.4242424242424,16.969696969697,14,"Longwood","/cbb/schools/longwood/2022.html",32,0.813,0.05,-7.06,0.941176470588235,0.583333333333333,0.9375,76.34375,65.0625,1290,26.65625,0.454,8.1875,0.38,14.84375,0.724,12.03125,37.28125,14.03125,7.75,2.4375,11.96875,15.4375
1,7,"Ohio State","/cbb/schools/ohio-state/2022.html",30,0.633,14.37,9.04,0.8125,0.454545454545455,0.6,73.8,68.4666666666667,1210,25.9,0.474,8.1,0.373,13.9,0.76,8.83333333333333,34.3666666666667,12.7666666666667,4.43333333333333,4.8,10.9666666666667,16.3666666666667,10,"Loyola (IL)","/cbb/schools/loyola-il/2022.html",32,0.781,14.24,3.02,0.857142857142857,0.727272727272727,0.722222222222222,73.8125,61.71875,1300,26.25,0.483,8.90625,0.383,12.40625,0.719,7.6875,34,15,6.875,2.4375,12.1875,17.15625
1,2,"Villanova","/cbb/schools/villanova/2022.html",33,0.788,19.52,9.97,0.923076923076923,0.615384615384615,0.8,72.6363636363636,63.0909090909091,1325,24.6060606060606,0.437,9.3030303030303,0.359,14.1212121212121,0.823,10.2121212121212,34.9393939393939,12.0606060606061,6.24242424242424,2.24242424242424,10,15.2424242424242,15,"Delaware","/cbb/schools/delaware/2022.html",34,0.647,0.13,-2.69,0.642857142857143,0.615384615384615,0.555555555555556,73.7647058823529,69.8823529411765,1370,26.0882352941176,0.469,7.58823529411765,0.352,14,0.743,8.55882352941176,32.7647058823529,12.6764705882353,6.61764705882353,3.73529411764706,12.6470588235294,15.6470588235294
1,1,"Kansas","/cbb/schools/kansas/2022.html",34,0.824,21.82,11.38,0.941176470588235,0.6,0.777777777777778,78.5882352941177,68.1470588235294,1375,28.6470588235294,0.481,7.14705882352941,0.355,14.1470588235294,0.724,11.0588235294118,37.3529411764706,15.4411764705882,6.41176470588235,4.14705882352941,12.5,15.8823529411765,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,"San Diego State","/cbb/schools/san-diego-state/2022.html",31,0.742,13.84,6.23,0.933333333333333,0.5,0.764705882352941,65.2903225806452,57.6774193548387,1250,23.6774193548387,0.433,6.03225806451613,0.358,11.9032258064516,0.695,9.80645161290323,35.1290322580645,11.8709677419355,7.48387096774194,4.70967741935484,12.6774193548387,17.3870967741935,9,"Creighton","/cbb/schools/creighton/2022.html",33,0.667,11.48,8.39,0.733333333333333,0.545454545454545,0.631578947368421,69.030303030303,65.9393939393939,1330,25.7575757575758,0.45,6.6969696969697,0.307,10.8181818181818,0.729,9.63636363636364,38.2727272727273,13.1515151515152,5.36363636363636,4.42424242424242,14.0606060606061,13.4242424242424
1,5,"Iowa","/cbb/schools/iowa/2022.html",35,0.743,19.82,7.33,0.833333333333333,0.5,0.6,83.7714285714286,71.2857142857143,1410,29.9142857142857,0.464,9.28571428571429,0.368,14.6571428571429,0.749,11.8285714285714,37.2571428571429,16.0857142857143,7.4,4.37142857142857,9.17142857142857,16.1428571428571,12,"Richmond","/cbb/schools/richmond/2022.html",35,0.657,7.38,3.95,0.733333333333333,0.583333333333333,0.555555555555556,71.7142857142857,68.2857142857143,1410,25.4,0.444,8.11428571428571,0.337,12.8,0.725,7.54285714285714,32.3142857142857,14.6571428571429,7.85714285714286,2.28571428571429,9.8,13.8857142857143
1,4,"Providence","/cbb/schools/providence/2022.html",30,0.833,12.33,7.53,0.941176470588235,0.777777777777778,0.823529411764706,71.8,67,1225,24.4333333333333,0.437,7.3,0.343,15.6333333333333,0.726,10.5333333333333,37.4666666666667,13.2,5.03333333333333,3.76666666666667,11.6666666666667,15.9666666666667,13,"South Dakota State","/cbb/schools/south-dakota-state/2022.html",34,0.882,7.24,-3.73,1,0.769230769230769,1,86.7058823529412,73.3823529411765,1365,31.0588235294118,0.525,9.38235294117647,0.449,15.2058823529412,0.759,7.44117647058824,35.5588235294118,15.1764705882353,6.05882352941176,2.5,11.0294117647059,15.4411764705882
1,6,"LSU","/cbb/schools/louisiana-state/2022.html",33,0.667,18.08,8.5,0.882352941176471,0.272727272727273,0.5,73.1212121212121,63.5454545454545,1330,26.1212121212121,0.44,6.54545454545455,0.319,14.3333333333333,0.732,12.0909090909091,36.9393939393939,12.7272727272727,11.0909090909091,4.36363636363636,14.5454545454545,19.3333333333333,11,"Iowa State","/cbb/schools/iowa-state/2022.html",32,0.625,12.4,8.93,0.736842105263158,0.4,0.388888888888889,66.46875,63,1290,24.5,0.439,6.71875,0.321,10.75,0.684,9.4375,32,14.71875,8.40625,3.0625,13.8125,18.03125
1,3,"Wisconsin","/cbb/schools/wisconsin/2022.html",31,0.774,13.86,9.7,0.75,0.818181818181818,0.75,70.7096774193548,66.5483870967742,1240,25,0.425,6.61290322580645,0.312,14.0967741935484,0.742,9.29032258064516,34.9354838709677,11.0645161290323,5.29032258064516,2.80645161290323,8.54838709677419,16.9677419354839,14,"Colgate","/cbb/schools/colgate/2022.html",34,0.676,0.84,-6.95,0.9375,0.444444444444444,0.888888888888889,76.0588235294118,67.1176470588235,1365,27.7058823529412,0.476,9.91176470588235,0.403,10.7352941176471,0.695,8.76470588235294,36.1764705882353,17.1764705882353,6.23529411764706,3.67647058823529,11.3235294117647,14.5294117647059
1,7,"USC","/cbb/schools/southern-california/2022.html",33,0.788,13.11,6.44,0.8125,0.75,0.7,72.5757575757576,65.9090909090909,1330,26.8484848484848,0.454,6.6969696969697,0.354,12.1818181818182,0.666,11.9090909090909,40.1515151515151,14.1818181818182,5.12121212121212,4.48484848484848,12.030303030303,15.6060606060606,10,"Miami (FL)","/cbb/schools/miami-fl/2022.html",33,0.697,10.1,6.32,0.666666666666667,0.833333333333333,0.7,74.8181818181818,71.030303030303,1325,27.5757575757576,0.478,7.3030303030303,0.353,12.3636363636364,0.743,7.51515151515152,30.4545454545455,14.030303030303,8.72727272727273,2.93939393939394,9.60606060606061,14.9393939393939
1,2,"Auburn","/cbb/schools/auburn/2022.html",32,0.844,20.4,8.72,1,0.727272727272727,0.833333333333333,78.71875,67.03125,1300,27.9375,0.44,8.125,0.32,14.71875,0.733,12.46875,39.9375,14.59375,8.78125,7.9375,12.09375,18.53125,15,"Jacksonville State","/cbb/schools/jacksonville-state/2022.html",31,0.677,0.03,-4.35,0.733333333333333,0.642857142857143,0.8125,73.9354838709677,66.8064516129032,1245,26.4193548387097,0.472,9.32258064516129,0.388,11.7741935483871,0.681,9.58064516129032,36.9354838709677,14.4838709677419,6.19354838709677,2.93548387096774,13.258064516129,14.1290322580645
