"round","seed.1","name.1","link.1","score.1","games.1","win_pct.1","srs.1","sos.1","win_pct_home.1","win_pct_away.1","win_pct_conf.1","pts_pg.1","opp_pts_pg.1","fg_pg.1","fg_pct.1","fg3_pg.1","fg3_pct.1","ft_pg.1","ft_pct.1","orb_pg.1","trb_pg.1","ast_pg.1","stl_pg.1","blk_pg.1","tov_pg.1","pf_pg.1","seed.2","name.2","link.2","score.2","games.2","win_pct.2","srs.2","sos.2","win_pct_home.2","win_pct_away.2","win_pct_conf.2","pts_pg.2","opp_pts_pg.2","fg_pg.2","fg_pct.2","fg3_pg.2","fg3_pct.2","ft_pg.2","ft_pct.2","orb_pg.2","trb_pg.2","ast_pg.2","stl_pg.2","blk_pg.2","tov_pg.2","pf_pg.2","year","winner","point_diff"
1,7,"California","/cbb/schools/california/men/2009.html",71,33,0.667,13.3,7.21,0.888888888888889,0.5,0.611111111111111,74.9090909090909,68.8181818181818,27.030303030303,0.483,6.36363636363636,0.427,14.4848484848485,0.755,10.0909090909091,33.7272727272727,15.4242424242424,4.81818181818182,2,12.0909090909091,16.969696969697,10,"Maryland","/cbb/schools/maryland/men/2009.html",84,35,0.6,11.1,8.99,0.777777777777778,0.25,0.4375,71.7714285714286,69.1142857142857,26.4,0.424,5.74285714285714,0.333,13.2285714285714,0.758,13.2571428571429,36.4,14.6,7.65714285714286,4.14285714285714,12.2285714285714,16.6285714285714,2009,"team2",-13
1,2,"Memphis","/cbb/schools/memphis/men/2009.html",81,37,0.892,20.92,4.63,0.95,0.909090909090909,1,75.1081081081081,58.8108108108108,26.4594594594595,0.45,6,0.326,16.1891891891892,0.69,13.4594594594595,39.2432432432432,14.2162162162162,8.86486486486486,6,12.5405405405405,17.6756756756757,15,"Cal State Northridge","/cbb/schools/cal-state-northridge/men/2009.html",70,31,0.548,2.65,-0.14,0.833333333333333,0.3125,0.6875,73.6129032258064,70.258064516129,26.4838709677419,0.454,6.93548387096774,0.353,13.7096774193548,0.696,13,37.0967741935484,13.8709677419355,8.90322580645161,2.67741935483871,17.7096774193548,22.0322580645161,2009,"team1",11
2,1,"UConn","/cbb/schools/connecticut/men/2009.html",92,36,0.861,22.17,8.57,0.875,0.9,0.833333333333333,78.3055555555556,64.25,27.6666666666667,0.474,4.58333333333333,0.341,18.3888888888889,0.678,14.1944444444444,43.3055555555556,15.75,5.80555555555556,7.77777777777778,12.7222222222222,13.0833333333333,9,"Texas A&M","/cbb/schools/texas-am/men/2009.html",66,34,0.706,10.52,6.13,0.888888888888889,0.5,0.5625,71.7647058823529,67.0882352941177,24.1764705882353,0.449,5.94117647058824,0.361,17.4705882352941,0.694,12.4117647058824,36.7352941176471,12.5588235294118,4.82352941176471,3.91176470588235,12.7058823529412,17.2058823529412,2009,"team1",26
2,5,"Purdue","/cbb/schools/purdue/men/2009.html",76,37,0.73,16.44,7.17,0.857142857142857,0.5,0.611111111111111,69.054054054054,59.7837837837838,24.7027027027027,0.441,6.59459459459459,0.347,13.0540540540541,0.703,9.81081081081081,34.3513513513514,14.9189189189189,7.16216216216216,4.75675675675676,11.5135135135135,17.5675675675676,4,"Washington","/cbb/schools/washington/men/2009.html",74,35,0.743,16.78,8.19,0.947368421052632,0.6,0.777777777777778,78.5714285714286,69.4571428571429,27.9142857142857,0.457,4.17142857142857,0.337,18.5714285714286,0.7,15.2,41.0571428571429,13.0857142857143,7.4,2.71428571428571,14.7142857142857,19.5142857142857,2009,"team1",2
2,6,"Marquette","/cbb/schools/marquette/men/2009.html",79,35,0.714,15.06,7.87,0.888888888888889,0.636363636363636,0.666666666666667,78.2571428571429,69.4857142857143,26.1142857142857,0.452,6.94285714285714,0.347,19.0857142857143,0.728,12.1428571428571,35.6285714285714,15.0285714285714,7.85714285714286,2.85714285714286,11.6571428571429,17.8,3,"Missouri","/cbb/schools/missouri/men/2009.html",83,38,0.816,19.56,6.72,1,0.555555555555556,0.75,81.4736842105263,67.6578947368421,29.5789473684211,0.472,6.92105263157895,0.353,15.3947368421053,0.672,12.7894736842105,36.6578947368421,18.3947368421053,10.2105263157895,3.68421052631579,11.8157894736842,19.9473684210526,2009,"team2",-4
2,10,"Maryland","/cbb/schools/maryland/men/2009.html",70,35,0.6,11.1,8.99,0.777777777777778,0.25,0.4375,71.7714285714286,69.1142857142857,26.4,0.424,5.74285714285714,0.333,13.2285714285714,0.758,13.2571428571429,36.4,14.6,7.65714285714286,4.14285714285714,12.2285714285714,16.6285714285714,2,"Memphis","/cbb/schools/memphis/men/2009.html",89,37,0.892,20.92,4.63,0.95,0.909090909090909,1,75.1081081081081,58.8108108108108,26.4594594594595,0.45,6,0.326,16.1891891891892,0.69,13.4594594594595,39.2432432432432,14.2162162162162,8.86486486486486,6,12.5405405405405,17.6756756756757,2009,"team2",-19
3,1,"UConn","/cbb/schools/connecticut/men/2009.html",72,36,0.861,22.17,8.57,0.875,0.9,0.833333333333333,78.3055555555556,64.25,27.6666666666667,0.474,4.58333333333333,0.341,18.3888888888889,0.678,14.1944444444444,43.3055555555556,15.75,5.80555555555556,7.77777777777778,12.7222222222222,13.0833333333333,5,"Purdue","/cbb/schools/purdue/men/2009.html",60,37,0.73,16.44,7.17,0.857142857142857,0.5,0.611111111111111,69.054054054054,59.7837837837838,24.7027027027027,0.441,6.59459459459459,0.347,13.0540540540541,0.703,9.81081081081081,34.3513513513514,14.9189189189189,7.16216216216216,4.75675675675676,11.5135135135135,17.5675675675676,2009,"team1",12
3,3,"Missouri","/cbb/schools/missouri/men/2009.html",102,38,0.816,19.56,6.72,1,0.555555555555556,0.75,81.4736842105263,67.6578947368421,29.5789473684211,0.472,6.92105263157895,0.353,15.3947368421053,0.672,12.7894736842105,36.6578947368421,18.3947368421053,10.2105263157895,3.68421052631579,11.8157894736842,19.9473684210526,2,"Memphis","/cbb/schools/memphis/men/2009.html",91,37,0.892,20.92,4.63,0.95,0.909090909090909,1,75.1081081081081,58.8108108108108,26.4594594594595,0.45,6,0.326,16.1891891891892,0.69,13.4594594594595,39.2432432432432,14.2162162162162,8.86486486486486,6,12.5405405405405,17.6756756756757,2009,"team1",11
4,1,"UConn","/cbb/schools/connecticut/men/2009.html",82,36,0.861,22.17,8.57,0.875,0.9,0.833333333333333,78.3055555555556,64.25,27.6666666666667,0.474,4.58333333333333,0.341,18.3888888888889,0.678,14.1944444444444,43.3055555555556,15.75,5.80555555555556,7.77777777777778,12.7222222222222,13.0833333333333,3,"Missouri","/cbb/schools/missouri/men/2009.html",75,38,0.816,19.56,6.72,1,0.555555555555556,0.75,81.4736842105263,67.6578947368421,29.5789473684211,0.472,6.92105263157895,0.353,15.3947368421053,0.672,12.7894736842105,36.6578947368421,18.3947368421053,10.2105263157895,3.68421052631579,11.8157894736842,19.9473684210526,2009,"team1",7
5,1,"UNC","/cbb/schools/north-carolina/men/2009.html",83,38,0.895,25.46,8.35,0.933333333333333,0.8,0.8125,89.8157894736842,71.9736842105263,31.7105263157895,0.48,6.94736842105263,0.387,19.4473684210526,0.752,14.6315789473684,41.9473684210526,18.0263157894737,8.55263157894737,5.15789473684211,12.4210526315789,16,3,"Villanova","/cbb/schools/villanova/men/2009.html",69,38,0.789,17.45,8.35,0.888888888888889,0.727272727272727,0.722222222222222,76.8157894736842,67.3684210526316,26.0526315789474,0.451,6.5,0.352,18.2105263157895,0.753,12.5526315789474,38.1315789473684,14.5,7.89473684210526,3.36842105263158,13.2894736842105,19.3421052631579,2009,"team1",14
5,1,"UConn","/cbb/schools/connecticut/men/2009.html",73,36,0.861,22.17,8.57,0.875,0.9,0.833333333333333,78.3055555555556,64.25,27.6666666666667,0.474,4.58333333333333,0.341,18.3888888888889,0.678,14.1944444444444,43.3055555555556,15.75,5.80555555555556,7.77777777777778,12.7222222222222,13.0833333333333,2,"Michigan State","/cbb/schools/michigan-state/men/2009.html",82,38,0.816,17.71,8.57,0.857142857142857,0.9,0.833333333333333,72.0263157894737,63.6842105263158,25.3157894736842,0.451,5.28947368421053,0.354,16.1052631578947,0.698,14.0263157894737,39,16.0789473684211,6.52631578947368,2.81578947368421,14,19.3157894736842,2009,"team2",-9
6,1,"UNC","/cbb/schools/north-carolina/men/2009.html",89,38,0.895,25.46,8.35,0.933333333333333,0.8,0.8125,89.8157894736842,71.9736842105263,31.7105263157895,0.48,6.94736842105263,0.387,19.4473684210526,0.752,14.6315789473684,41.9473684210526,18.0263157894737,8.55263157894737,5.15789473684211,12.4210526315789,16,2,"Michigan State","/cbb/schools/michigan-state/men/2009.html",72,38,0.816,17.71,8.35,0.857142857142857,0.9,0.833333333333333,72.0263157894737,63.6842105263158,25.3157894736842,0.451,5.28947368421053,0.354,16.1052631578947,0.698,14.0263157894737,39,16.0789473684211,6.52631578947368,2.81578947368421,14,19.3157894736842,2009,"team1",17
1,1,"Kentucky","/cbb/schools/kentucky/men/2010.html",100,38,0.921,21.13,6.82,1,0.777777777777778,0.875,79.2631578947368,64.9473684210526,28.0526315789474,0.478,6.07894736842105,0.331,17.0789473684211,0.668,14.1578947368421,41.6842105263158,15.0789473684211,7.34210526315789,7.18421052631579,14.1578947368421,16.8684210526316,16,"ETSU","/cbb/schools/east-tennessee-state/men/2010.html",71,35,0.571,-0.83,-1.47,0.642857142857143,0.5,0.65,69.2571428571429,67.4857142857143,24.4285714285714,0.432,5.05714285714286,0.308,15.3428571428571,0.659,12.7142857142857,36.4857142857143,10.9142857142857,8.37142857142857,3.2,14.8285714285714,19.2285714285714,2010,"team1",29
1,8,"Texas","/cbb/schools/texas/men/2010.html",80,34,0.706,18.56,7.38,0.882352941176471,0.454545454545455,0.5625,81.2058823529412,70.0294117647059,29.5588235294118,0.466,5.73529411764706,0.345,16.3529411764706,0.633,14.7941176470588,41.9117647058824,14.3823529411765,7.91176470588235,5.70588235294118,13.6470588235294,19.7058823529412,9,"Wake Forest","/cbb/schools/wake-forest/men/2010.html",81,31,0.645,11.45,8.85,0.866666666666667,0.416666666666667,0.5625,72.8064516129032,69.5161290322581,26.1612903225806,0.434,4.32258064516129,0.308,16.1612903225806,0.657,14.9354838709677,42.1290322580645,11.9032258064516,7.12903225806452,5.2258064516129,15.1935483870968,20.1290322580645,2010,"team2",-1
1,5,"Temple","/cbb/schools/temple/men/2010.html",65,35,0.829,12.44,4.27,0.875,0.8,0.875,64.9428571428571,56.7714285714286,24.3142857142857,0.438,5.82857142857143,0.337,10.4857142857143,0.689,10.7714285714286,36.6,14.7142857142857,4.65714285714286,2.97142857142857,10.2285714285714,14.8857142857143,12,"Cornell","/cbb/schools/cornell/men/2010.html",78,34,0.853,8.76,-0.91,0.916666666666667,0.8125,0.928571428571429,76.3529411764706,64.4705882352941,26.8529411764706,0.482,9.58823529411765,0.43,11.5588235294118,0.73,10.2647058823529,33.7941176470588,15.9705882352941,7.14705882352941,3.58823529411765,12.1764705882353,17.5882352941176,2010,"team2",-13
1,4,"Wisconsin","/cbb/schools/wisconsin/men/2010.html",53,33,0.727,17.84,7.66,0.941176470588235,0.5,0.722222222222222,67.0909090909091,56.9090909090909,23.5151515151515,0.443,7.45454545454545,0.357,12.6060606060606,0.732,9.6969696969697,32,12.4848484848485,5.66666666666667,3.42424242424242,8.75757575757576,16.2727272727273,13,"Wofford","/cbb/schools/wofford/men/2010.html",49,35,0.743,4.43,-2.57,0.916666666666667,0.625,0.833333333333333,68.8,60.9714285714286,23.5714285714286,0.44,5.8,0.35,15.8571428571429,0.669,11.4857142857143,35.5142857142857,13.4,6.91428571428571,2.11428571428571,11.8857142857143,17.7428571428571,2010,"team1",4
1,6,"Marquette","/cbb/schools/marquette/men/2010.html",78,34,0.647,15.17,8.23,0.764705882352941,0.545454545454545,0.611111111111111,73.0882352941177,64.6470588235294,25.3235294117647,0.456,8.05882352941176,0.413,14.3823529411765,0.741,10.0882352941176,31.5,15.1764705882353,7.91176470588235,2.11764705882353,10.3823529411765,17.0588235294118,11,"Washington","/cbb/schools/washington/men/2010.html",80,36,0.722,15.64,7.49,0.894736842105263,0.4,0.611111111111111,79.1944444444444,69.9722222222222,27.8888888888889,0.454,5.30555555555556,0.336,18.1111111111111,0.72,13.2222222222222,37.8888888888889,14.3055555555556,7.33333333333333,4.19444444444444,12.7777777777778,21.2777777777778,2010,"team2",-2
1,3,"New Mexico","/cbb/schools/new-mexico/men/2010.html",62,35,0.857,12.49,3.84,0.944444444444444,0.833333333333333,0.875,75.8571428571429,67.2,25.3428571428571,0.438,7.8,0.369,17.3714285714286,0.669,13.0857142857143,38.4857142857143,14.2,6.62857142857143,3.42857142857143,11.0571428571429,17.5714285714286,14,"Montana","/cbb/schools/montana/men/2010.html",57,32,0.688,3.93,-2.35,0.875,0.5,0.625,69.625,61.25,24.71875,0.483,6.5625,0.399,13.625,0.723,8.84375,32.75,12.375,6.4375,3.3125,12.1875,17.84375,2010,"team1",5
1,7,"Clemson","/cbb/schools/clemson/men/2010.html",78,32,0.656,15.71,7.9,0.875,0.454545454545455,0.5625,73.4375,64.53125,26.59375,0.453,6.75,0.342,13.5,0.661,13.125,36.8125,14.15625,9.40625,4.71875,15,17.625,10,"Missouri","/cbb/schools/missouri/men/2010.html",86,34,0.676,17.39,6.36,0.888888888888889,0.4,0.625,77.2647058823529,66.2352941176471,27.2352941176471,0.44,7.58823529411765,0.368,15.2058823529412,0.724,12.9705882352941,35.2941176470588,15.3529411764706,10.9117647058824,4.70588235294118,12.7058823529412,19.2941176470588,2010,"team2",-8
1,2,"West Virginia","/cbb/schools/west-virginia/men/2010.html",77,38,0.816,19.16,10.26,0.857142857142857,0.636363636363636,0.722222222222222,72.4210526315789,63.5263157894737,24.7894736842105,0.43,6.76315789473684,0.337,16.0789473684211,0.704,15.3947368421053,38.6052631578947,15.5,5.60526315789474,4.07894736842105,11.8684210526316,18.0526315789474,15,"Morgan State","/cbb/schools/morgan-state/men/2010.html",50,37,0.73,-1.18,-6.15,0.916666666666667,0.631578947368421,0.9375,76.027027027027,70.4324324324324,25.9459459459459,0.429,5.54054054054054,0.332,18.5945945945946,0.7,15.3513513513514,40.2162162162162,12.4594594594595,6.56756756756757,4.10810810810811,13.4864864864865,21.1351351351351,2010,"team1",27
2,1,"Kentucky","/cbb/schools/kentucky/men/2010.html",90,38,0.921,21.13,6.82,1,0.777777777777778,0.875,79.2631578947368,64.9473684210526,28.0526315789474,0.478,6.07894736842105,0.331,17.0789473684211,0.668,14.1578947368421,41.6842105263158,15.0789473684211,7.34210526315789,7.18421052631579,14.1578947368421,16.8684210526316,9,"Wake Forest","/cbb/schools/wake-forest/men/2010.html",60,31,0.645,11.45,8.85,0.866666666666667,0.416666666666667,0.5625,72.8064516129032,69.5161290322581,26.1612903225806,0.434,4.32258064516129,0.308,16.1612903225806,0.657,14.9354838709677,42.1290322580645,11.9032258064516,7.12903225806452,5.2258064516129,15.1935483870968,20.1290322580645,2010,"team1",30
2,12,"Cornell","/cbb/schools/cornell/men/2010.html",87,34,0.853,8.76,-0.91,0.916666666666667,0.8125,0.928571428571429,76.3529411764706,64.4705882352941,26.8529411764706,0.482,9.58823529411765,0.43,11.5588235294118,0.73,10.2647058823529,33.7941176470588,15.9705882352941,7.14705882352941,3.58823529411765,12.1764705882353,17.5882352941176,4,"Wisconsin","/cbb/schools/wisconsin/men/2010.html",69,33,0.727,17.84,7.66,0.941176470588235,0.5,0.722222222222222,67.0909090909091,56.9090909090909,23.5151515151515,0.443,7.45454545454545,0.357,12.6060606060606,0.732,9.6969696969697,32,12.4848484848485,5.66666666666667,3.42424242424242,8.75757575757576,16.2727272727273,2010,"team1",18
2,11,"Washington","/cbb/schools/washington/men/2010.html",82,36,0.722,15.64,7.49,0.894736842105263,0.4,0.611111111111111,79.1944444444444,69.9722222222222,27.8888888888889,0.454,5.30555555555556,0.336,18.1111111111111,0.72,13.2222222222222,37.8888888888889,14.3055555555556,7.33333333333333,4.19444444444444,12.7777777777778,21.2777777777778,3,"New Mexico","/cbb/schools/new-mexico/men/2010.html",64,35,0.857,12.49,3.84,0.944444444444444,0.833333333333333,0.875,75.8571428571429,67.2,25.3428571428571,0.438,7.8,0.369,17.3714285714286,0.669,13.0857142857143,38.4857142857143,14.2,6.62857142857143,3.42857142857143,11.0571428571429,17.5714285714286,2010,"team1",18
2,10,"Missouri","/cbb/schools/missouri/men/2010.html",59,34,0.676,17.39,6.36,0.888888888888889,0.4,0.625,77.2647058823529,66.2352941176471,27.2352941176471,0.44,7.58823529411765,0.368,15.2058823529412,0.724,12.9705882352941,35.2941176470588,15.3529411764706,10.9117647058824,4.70588235294118,12.7058823529412,19.2941176470588,2,"West Virginia","/cbb/schools/west-virginia/men/2010.html",68,38,0.816,19.16,10.26,0.857142857142857,0.636363636363636,0.722222222222222,72.4210526315789,63.5263157894737,24.7894736842105,0.43,6.76315789473684,0.337,16.0789473684211,0.704,15.3947368421053,38.6052631578947,15.5,5.60526315789474,4.07894736842105,11.8684210526316,18.0526315789474,2010,"team2",-9
3,1,"Kentucky","/cbb/schools/kentucky/men/2010.html",62,38,0.921,21.13,6.82,1,0.777777777777778,0.875,79.2631578947368,64.9473684210526,28.0526315789474,0.478,6.07894736842105,0.331,17.0789473684211,0.668,14.1578947368421,41.6842105263158,15.0789473684211,7.34210526315789,7.18421052631579,14.1578947368421,16.8684210526316,12,"Cornell","/cbb/schools/cornell/men/2010.html",45,34,0.853,8.76,-0.91,0.916666666666667,0.8125,0.928571428571429,76.3529411764706,64.4705882352941,26.8529411764706,0.482,9.58823529411765,0.43,11.5588235294118,0.73,10.2647058823529,33.7941176470588,15.9705882352941,7.14705882352941,3.58823529411765,12.1764705882353,17.5882352941176,2010,"team1",17
3,11,"Washington","/cbb/schools/washington/men/2010.html",56,36,0.722,15.64,7.49,0.894736842105263,0.4,0.611111111111111,79.1944444444444,69.9722222222222,27.8888888888889,0.454,5.30555555555556,0.336,18.1111111111111,0.72,13.2222222222222,37.8888888888889,14.3055555555556,7.33333333333333,4.19444444444444,12.7777777777778,21.2777777777778,2,"West Virginia","/cbb/schools/west-virginia/men/2010.html",69,38,0.816,19.16,10.26,0.857142857142857,0.636363636363636,0.722222222222222,72.4210526315789,63.5263157894737,24.7894736842105,0.43,6.76315789473684,0.337,16.0789473684211,0.704,15.3947368421053,38.6052631578947,15.5,5.60526315789474,4.07894736842105,11.8684210526316,18.0526315789474,2010,"team2",-13
4,1,"Kentucky","/cbb/schools/kentucky/men/2010.html",66,38,0.921,21.13,6.82,1,0.777777777777778,0.875,79.2631578947368,64.9473684210526,28.0526315789474,0.478,6.07894736842105,0.331,17.0789473684211,0.668,14.1578947368421,41.6842105263158,15.0789473684211,7.34210526315789,7.18421052631579,14.1578947368421,16.8684210526316,2,"West Virginia","/cbb/schools/west-virginia/men/2010.html",73,38,0.816,19.16,10.26,0.857142857142857,0.636363636363636,0.722222222222222,72.4210526315789,63.5263157894737,24.7894736842105,0.43,6.76315789473684,0.337,16.0789473684211,0.704,15.3947368421053,38.6052631578947,15.5,5.60526315789474,4.07894736842105,11.8684210526316,18.0526315789474,2010,"team2",-7
1,1,"Kansas","/cbb/schools/kansas/men/2010.html",90,36,0.917,24.68,8.25,1,0.818181818181818,0.9375,81.5833333333333,64.2222222222222,28.6944444444444,0.489,7.27777777777778,0.404,16.9166666666667,0.699,13,40.4722222222222,16.9166666666667,8.36111111111111,6.44444444444444,13.0555555555556,18.2777777777778,16,"Lehigh","/cbb/schools/lehigh/men/2010.html",74,33,0.667,-3.33,-7.79,0.882352941176471,0.466666666666667,0.714285714285714,75.0909090909091,70.6363636363636,25.5151515151515,0.454,6.66666666666667,0.399,17.3939393939394,0.718,10.2727272727273,36.3939393939394,15,6.15151515151515,2.57575757575758,13,17.8484848484848,2010,"team1",16
1,8,"UNLV","/cbb/schools/nevada-las-vegas/men/2010.html",66,34,0.735,12.57,4.82,0.789473684210526,0.75,0.6875,73.0882352941177,63.7647058823529,26.4411764705882,0.461,6.79411764705882,0.332,13.4117647058824,0.716,9.91176470588235,33.7941176470588,16.2058823529412,7.82352941176471,3.44117647058824,11.6176470588235,20.3235294117647,9,"Northern Iowa","/cbb/schools/northern-iowa/men/2010.html",69,35,0.857,12.03,4.27,1,0.75,0.833333333333333,63.3142857142857,55.1142857142857,21.3428571428571,0.429,6.65714285714286,0.354,13.9714285714286,0.758,9.51428571428571,32.2857142857143,10.4857142857143,5.65714285714286,2,10.6285714285714,15.8857142857143,2010,"team2",-3
1,5,"Michigan State","/cbb/schools/michigan-state/men/2010.html",70,37,0.757,15.33,8.17,0.882352941176471,0.666666666666667,0.777777777777778,71.8378378378378,63.8108108108108,26.3243243243243,0.471,5.05405405405405,0.344,14.1351351351351,0.685,13.1621621621622,38.5405405405405,16.3783783783784,6.54054054054054,3.32432432432432,13.8918918918919,18,12,"New Mexico State","/cbb/schools/new-mexico-state/men/2010.html",67,34,0.647,2.06,1.66,0.8,0.466666666666667,0.6875,78.2941176470588,77.6176470588235,27.0294117647059,0.46,8.44117647058824,0.371,15.7941176470588,0.7,10.5294117647059,35.6470588235294,14.2352941176471,5.97058823529412,3.26470588235294,12.8529411764706,17.5,2010,"team1",3
1,4,"Maryland","/cbb/schools/maryland/men/2010.html",89,33,0.727,17.75,7.95,0.9375,0.7,0.8125,79.6666666666667,68.3030303030303,29.2727272727273,0.471,5.90909090909091,0.382,15.2121212121212,0.729,12.7575757575758,38.4848484848485,16.5151515151515,7.75757575757576,4.66666666666667,11.6060606060606,16.7878787878788,13,"Houston","/cbb/schools/houston/men/2010.html",77,35,0.543,6.74,3.48,0.666666666666667,0.307692307692308,0.4375,78.6,74.9714285714286,27.3714285714286,0.42,8.28571428571429,0.356,15.5714285714286,0.71,12.5714285714286,33.8571428571429,12.4285714285714,9.4,2.94285714285714,9,18.6285714285714,2010,"team1",12
1,6,"Tennessee","/cbb/schools/tennessee/men/2010.html",62,37,0.757,16.05,7.75,0.9375,0.5,0.6875,73.5135135135135,65.2162162162162,26.7837837837838,0.456,5.89189189189189,0.32,14.0540540540541,0.671,11.9189189189189,36.5675675675676,14.3243243243243,7.83783783783784,3.67567567567568,13.2432432432432,19.8108108108108,11,"San Diego State","/cbb/schools/san-diego-state/men/2010.html",59,34,0.735,11.34,4.21,0.933333333333333,0.5625,0.6875,70.2647058823529,61.7941176470588,25.7352941176471,0.474,5.26470588235294,0.317,13.5294117647059,0.621,13.0588235294118,36.9705882352941,13.4705882352941,7.38235294117647,4.58823529411765,13.3235294117647,16.2352941176471,2010,"team1",3
1,3,"Georgetown","/cbb/schools/georgetown/men/2010.html",83,34,0.676,17.03,9.56,0.75,0.545454545454545,0.555555555555556,73.5294117647059,66.0588235294118,26.6176470588235,0.499,6.23529411764706,0.387,14.0588235294118,0.711,9.79411764705882,33.2941176470588,15.4117647058824,6.97058823529412,4.73529411764706,13.9117647058824,17.0294117647059,14,"Ohio","/cbb/schools/ohio/men/2010.html",97,37,0.595,4.56,-0.03,0.764705882352941,0.357142857142857,0.4375,74.6756756756757,69.4324324324324,25,0.43,7.51351351351351,0.366,17.1621621621622,0.719,11.972972972973,37.0540540540541,14.1621621621622,7.51351351351351,2.62162162162162,12.7837837837838,18.8108108108108,2010,"team2",-14
1,7,"Oklahoma State","/cbb/schools/oklahoma-state/men/2010.html",59,33,0.667,12.34,6.97,0.9375,0.3,0.5625,73.8484848484848,67.969696969697,25.4242424242424,0.451,8.3030303030303,0.349,14.6969696969697,0.714,9.90909090909091,35.4242424242424,12.5151515151515,6.48484848484848,2.54545454545455,12.6666666666667,20.1212121212121,10,"Georgia Tech","/cbb/schools/georgia-tech/men/2010.html",64,36,0.639,14.11,9.02,0.875,0.272727272727273,0.4375,72.8055555555556,65.6944444444444,26.3333333333333,0.459,5.91666666666667,0.363,14.2222222222222,0.657,12.8888888888889,39.7222222222222,14.1111111111111,8,5.27777777777778,15.9444444444444,18.6111111111111,2010,"team2",-5
1,2,"Ohio State","/cbb/schools/ohio-state/men/2010.html",68,37,0.784,19.49,7.37,0.944444444444444,0.545454545454545,0.777777777777778,74.054054054054,61.4594594594595,26.5675675675676,0.492,7.45945945945946,0.39,13.4594594594595,0.696,8.78378378378378,33.3513513513514,14.7297297297297,7.08108108108108,4.24324324324324,11.1621621621622,15.2702702702703,15,"UCSB","/cbb/schools/california-santa-barbara/men/2010.html",51,30,0.667,-0.13,-1.09,0.846153846153846,0.461538461538462,0.75,67.6,65.7333333333333,22.4666666666667,0.443,6.83333333333333,0.377,15.8333333333333,0.681,8.93333333333333,32.8,13.8,6.73333333333333,3.06666666666667,15.3333333333333,19.0666666666667,2010,"team1",17
2,1,"Kansas","/cbb/schools/kansas/men/2010.html",67,36,0.917,24.68,8.25,1,0.818181818181818,0.9375,81.5833333333333,64.2222222222222,28.6944444444444,0.489,7.27777777777778,0.404,16.9166666666667,0.699,13,40.4722222222222,16.9166666666667,8.36111111111111,6.44444444444444,13.0555555555556,18.2777777777778,9,"Northern Iowa","/cbb/schools/northern-iowa/men/2010.html",69,35,0.857,12.03,4.27,1,0.75,0.833333333333333,63.3142857142857,55.1142857142857,21.3428571428571,0.429,6.65714285714286,0.354,13.9714285714286,0.758,9.51428571428571,32.2857142857143,10.4857142857143,5.65714285714286,2,10.6285714285714,15.8857142857143,2010,"team2",-2
2,5,"Michigan State","/cbb/schools/michigan-state/men/2010.html",85,37,0.757,15.33,8.17,0.882352941176471,0.666666666666667,0.777777777777778,71.8378378378378,63.8108108108108,26.3243243243243,0.471,5.05405405405405,0.344,14.1351351351351,0.685,13.1621621621622,38.5405405405405,16.3783783783784,6.54054054054054,3.32432432432432,13.8918918918919,18,4,"Maryland","/cbb/schools/maryland/men/2010.html",83,33,0.727,17.75,7.95,0.9375,0.7,0.8125,79.6666666666667,68.3030303030303,29.2727272727273,0.471,5.90909090909091,0.382,15.2121212121212,0.729,12.7575757575758,38.4848484848485,16.5151515151515,7.75757575757576,4.66666666666667,11.6060606060606,16.7878787878788,2010,"team1",2
2,6,"Tennessee","/cbb/schools/tennessee/men/2010.html",83,37,0.757,16.05,7.75,0.9375,0.5,0.6875,73.5135135135135,65.2162162162162,26.7837837837838,0.456,5.89189189189189,0.32,14.0540540540541,0.671,11.9189189189189,36.5675675675676,14.3243243243243,7.83783783783784,3.67567567567568,13.2432432432432,19.8108108108108,14,"Ohio","/cbb/schools/ohio/men/2010.html",68,37,0.595,4.56,-0.03,0.764705882352941,0.357142857142857,0.4375,74.6756756756757,69.4324324324324,25,0.43,7.51351351351351,0.366,17.1621621621622,0.719,11.972972972973,37.0540540540541,14.1621621621622,7.51351351351351,2.62162162162162,12.7837837837838,18.8108108108108,2010,"team1",15
2,10,"Georgia Tech","/cbb/schools/georgia-tech/men/2010.html",66,36,0.639,14.11,9.02,0.875,0.272727272727273,0.4375,72.8055555555556,65.6944444444444,26.3333333333333,0.459,5.91666666666667,0.363,14.2222222222222,0.657,12.8888888888889,39.7222222222222,14.1111111111111,8,5.27777777777778,15.9444444444444,18.6111111111111,2,"Ohio State","/cbb/schools/ohio-state/men/2010.html",75,37,0.784,19.49,7.37,0.944444444444444,0.545454545454545,0.777777777777778,74.054054054054,61.4594594594595,26.5675675675676,0.492,7.45945945945946,0.39,13.4594594594595,0.696,8.78378378378378,33.3513513513514,14.7297297297297,7.08108108108108,4.24324324324324,11.1621621621622,15.2702702702703,2010,"team2",-9
